ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.199709762177136341e+01,1.200039655809946879e+02,0.000000000000000000e+00
3.199709825946192510e+01,1.200039663292785264e+02,0.000000000000000000e+00
3.199709889715179401e+01,1.200039670775631748e+02,0.000000000000000000e+00
3.199709953484105185e+01,1.200039678258485338e+02,0.000000000000000000e+00
3.199710017252975192e+01,1.200039685741345465e+02,0.000000000000000000e+00
3.199710081021795105e+01,1.200039693224211845e+02,0.000000000000000000e+00
3.199710144790569899e+01,1.200039700707083199e+02,0.000000000000000000e+00
3.199710208559304547e+01,1.200039708189959526e+02,0.000000000000000000e+00
3.199710272328002247e+01,1.200039715672840259e+02,0.000000000000000000e+00
3.199710336096666907e+01,1.200039723155724687e+02,0.000000000000000000e+00
3.199710399865302080e+01,1.200039730638612951e+02,0.000000000000000000e+00
3.199710463633911672e+01,1.200039738121504200e+02,0.000000000000000000e+00
3.199710527402496041e+01,1.200039745604398149e+02,0.000000000000000000e+00
3.199710591171059448e+01,1.200039753087294798e+02,0.000000000000000000e+00
3.199710654939603316e+01,1.200039760570194005e+02,0.000000000000000000e+00
3.199710718708130130e+01,1.200039768053095059e+02,0.000000000000000000e+00
3.199710782476641313e+01,1.200039775535998103e+02,0.000000000000000000e+00
3.199710846245137574e+01,1.200039783018902853e+02,0.000000000000000000e+00
3.199710910013621401e+01,1.200039790501809023e+02,0.000000000000000000e+00
3.199710973782094214e+01,1.200039797984716614e+02,0.000000000000000000e+00
3.199711037550556370e+01,1.200039805467625627e+02,0.000000000000000000e+00
3.199711101319009288e+01,1.200039812950535492e+02,0.000000000000000000e+00
3.199711165087454035e+01,1.200039820433446636e+02,0.000000000000000000e+00
3.199711228855891321e+01,1.200039827916358774e+02,0.000000000000000000e+00
3.199711292624321501e+01,1.200039835399271624e+02,0.000000000000000000e+00
3.199711356392745643e+01,1.200039842882185326e+02,0.000000000000000000e+00
3.199711420161164810e+01,1.200039850365099596e+02,0.000000000000000000e+00
3.199711483929578293e+01,1.200039857848014577e+02,0.000000000000000000e+00
3.199711547697987868e+01,1.200039865330929985e+02,0.000000000000000000e+00
3.199711611466392824e+01,1.200039872813846245e+02,0.000000000000000000e+00
3.199711675234794939e+01,1.200039880296762647e+02,0.000000000000000000e+00
3.199711739003193500e+01,1.200039887779679617e+02,0.000000000000000000e+00
3.199711802771589220e+01,1.200039895262596730e+02,0.000000000000000000e+00
3.199711866539982097e+01,1.200039902745514553e+02,0.000000000000000000e+00
3.199711930308372843e+01,1.200039910228432802e+02,0.000000000000000000e+00
3.199711994076761457e+01,1.200039917711350910e+02,0.000000000000000000e+00
3.199712057845147584e+01,1.200039925194269443e+02,0.000000000000000000e+00
3.199712121613533000e+01,1.200039932677188403e+02,0.000000000000000000e+00
3.199712185381915575e+01,1.200039940160107363e+02,0.000000000000000000e+00
3.199712249150297794e+01,1.200039947643026892e+02,0.000000000000000000e+00
3.199712312918678236e+01,1.200039955125946420e+02,0.000000000000000000e+00
3.199712376687057969e+01,1.200039962608865949e+02,0.000000000000000000e+00
3.199712440455436280e+01,1.200039970091785904e+02,0.000000000000000000e+00
3.199712504223814236e+01,1.200039977574705858e+02,0.000000000000000000e+00
3.199712567992190770e+01,1.200039985057626239e+02,0.000000000000000000e+00
3.199712631760566595e+01,1.200039992540546478e+02,0.000000000000000000e+00
3.199712695528942419e+01,1.200040000023466717e+02,0.000000000000000000e+00
3.199712759297317177e+01,1.200040007506387525e+02,0.000000000000000000e+00
3.199712823065690870e+01,1.200040014989308048e+02,0.000000000000000000e+00
3.199712886834064918e+01,1.200040022472228713e+02,0.000000000000000000e+00
3.199712950602438255e+01,1.200040029955149805e+02,0.000000000000000000e+00
3.199713014370810882e+01,1.200040037438070755e+02,0.000000000000000000e+00
3.199713078139183509e+01,1.200040044920991846e+02,0.000000000000000000e+00
3.199713141907555780e+01,1.200040052403912796e+02,0.000000000000000000e+00
3.199713205675926986e+01,1.200040059886834172e+02,0.000000000000000000e+00
3.199713269444299257e+01,1.200040067369755690e+02,0.000000000000000000e+00
3.199713333212670463e+01,1.200040074852676923e+02,0.000000000000000000e+00
3.199713396981041313e+01,1.200040082335598441e+02,0.000000000000000000e+00
3.199713460749412874e+01,1.200040089818519959e+02,0.000000000000000000e+00
3.199713524517783725e+01,1.200040097301441477e+02,0.000000000000000000e+00
3.199713588286153865e+01,1.200040104784363280e+02,0.000000000000000000e+00
3.199713652054524715e+01,1.200040112267285082e+02,0.000000000000000000e+00
3.199713715822894855e+01,1.200040119750206884e+02,0.000000000000000000e+00
3.199713779591264995e+01,1.200040127233128970e+02,0.000000000000000000e+00
3.199713843359635135e+01,1.200040134716050773e+02,0.000000000000000000e+00
3.199713907128005275e+01,1.200040142198972717e+02,0.000000000000000000e+00
3.199713970896375415e+01,1.200040149681895087e+02,0.000000000000000000e+00
3.199714034664744844e+01,1.200040157164817032e+02,0.000000000000000000e+00
3.199714098433114984e+01,1.200040164647739402e+02,0.000000000000000000e+00
3.199714162201484413e+01,1.200040172130661631e+02,0.000000000000000000e+00
3.199714225969853842e+01,1.200040179613584002e+02,0.000000000000000000e+00
3.199714289738223982e+01,1.200040187096506230e+02,0.000000000000000000e+00
3.199714353506593767e+01,1.200040194579428885e+02,0.000000000000000000e+00
3.199714417274963196e+01,1.200040202062351113e+02,0.000000000000000000e+00
3.199714481043332626e+01,1.200040209545273626e+02,0.000000000000000000e+00
3.199714544811701700e+01,1.200040217028196423e+02,0.000000000000000000e+00
3.199714608580071129e+01,1.200040224511119078e+02,0.000000000000000000e+00
3.199714672348440558e+01,1.200040231994041875e+02,0.000000000000000000e+00
3.199714736116809988e+01,1.200040239476964672e+02,0.000000000000000000e+00
3.199714799885179772e+01,1.200040246959887469e+02,0.000000000000000000e+00
3.199714863653548491e+01,1.200040254442810266e+02,0.000000000000000000e+00
3.199714927421917920e+01,1.200040261925733347e+02,0.000000000000000000e+00
3.199714991190286995e+01,1.200040269408656144e+02,0.000000000000000000e+00
3.199715054958656424e+01,1.200040276891579225e+02,0.000000000000000000e+00
3.199715118727025143e+01,1.200040284374502164e+02,0.000000000000000000e+00
3.199715182495394927e+01,1.200040291857425530e+02,0.000000000000000000e+00
3.199715246263763646e+01,1.200040299340348611e+02,0.000000000000000000e+00
3.199715310032133075e+01,1.200040306823271976e+02,0.000000000000000000e+00
3.199715373800502149e+01,1.200040314306195199e+02,0.000000000000000000e+00
3.199715437568871579e+01,1.200040321789118565e+02,0.000000000000000000e+00
3.199715501337240298e+01,1.200040329272042072e+02,0.000000000000000000e+00
3.199715565105610082e+01,1.200040336754965438e+02,0.000000000000000000e+00
3.199715628873978801e+01,1.200040344237888945e+02,0.000000000000000000e+00
3.199715692642347875e+01,1.200040351720812595e+02,0.000000000000000000e+00
3.199715756410717304e+01,1.200040359203736102e+02,0.000000000000000000e+00
3.199715820179086023e+01,1.200040366686659894e+02,0.000000000000000000e+00
3.199715883947455097e+01,1.200040374169583544e+02,0.000000000000000000e+00
3.199715947715823816e+01,1.200040381652507335e+02,0.000000000000000000e+00
3.199716011484193245e+01,1.200040389135431127e+02,0.000000000000000000e+00
3.199716075252562320e+01,1.200040396618355061e+02,0.000000000000000000e+00
3.199716139020931038e+01,1.200040404101279137e+02,0.000000000000000000e+00
3.199716202789300112e+01,1.200040411584202928e+02,0.000000000000000000e+00
3.199716266557668831e+01,1.200040419067127004e+02,0.000000000000000000e+00
3.199716330326038261e+01,1.200040426550051080e+02,0.000000000000000000e+00
3.199716394094407335e+01,1.200040434032975440e+02,0.000000000000000000e+00
3.199716457862776053e+01,1.200040441515899516e+02,0.000000000000000000e+00
3.199716521631145127e+01,1.200040448998823734e+02,0.000000000000000000e+00
3.199716585399513846e+01,1.200040456481748095e+02,0.000000000000000000e+00
3.199716649167882920e+01,1.200040463964672455e+02,0.000000000000000000e+00
3.199716712936252350e+01,1.200040471447596815e+02,0.000000000000000000e+00
3.199716776704621068e+01,1.200040478930521175e+02,0.000000000000000000e+00
3.199716840472990143e+01,1.200040486413445677e+02,0.000000000000000000e+00
3.199716904241358861e+01,1.200040493896370322e+02,0.000000000000000000e+00
3.199716968009727935e+01,1.200040501379294824e+02,0.000000000000000000e+00
3.199717031778096654e+01,1.200040508862219468e+02,0.000000000000000000e+00
3.199717095546465728e+01,1.200040516345144255e+02,0.000000000000000000e+00
3.199717159314834447e+01,1.200040523828069183e+02,0.000000000000000000e+00
3.199717223083203521e+01,1.200040531310993686e+02,0.000000000000000000e+00
3.199717286851572240e+01,1.200040538793918756e+02,0.000000000000000000e+00
3.199717350619940959e+01,1.200040546276843685e+02,0.000000000000000000e+00
3.199717414388310033e+01,1.200040553759768471e+02,0.000000000000000000e+00
3.199717478156678752e+01,1.200040561242693542e+02,0.000000000000000000e+00
3.199717541925047826e+01,1.200040568725618613e+02,0.000000000000000000e+00
3.199717605693416544e+01,1.200040576208543825e+02,0.000000000000000000e+00
3.199717669461785619e+01,1.200040583691469180e+02,0.000000000000000000e+00
3.199717733230154337e+01,1.200040591174394251e+02,0.000000000000000000e+00
3.199717796998523411e+01,1.200040598657319606e+02,0.000000000000000000e+00
3.199717860766892130e+01,1.200040606140244961e+02,0.000000000000000000e+00
3.199717924535260849e+01,1.200040613623170316e+02,0.000000000000000000e+00
3.199717988303629923e+01,1.200040621106095671e+02,0.000000000000000000e+00
3.199718052071998642e+01,1.200040628589021168e+02,0.000000000000000000e+00
3.199718115840367005e+01,1.200040636071946807e+02,0.000000000000000000e+00
3.199718179608735724e+01,1.200040643554872446e+02,0.000000000000000000e+00
3.199718243377104798e+01,1.200040651037798085e+02,0.000000000000000000e+00
3.199718307145473517e+01,1.200040658520723582e+02,0.000000000000000000e+00
3.199718370913842591e+01,1.200040666003649505e+02,0.000000000000000000e+00
3.199718434682211310e+01,1.200040673486575145e+02,0.000000000000000000e+00
3.199718498450579673e+01,1.200040680969500926e+02,0.000000000000000000e+00
3.199718562218948392e+01,1.200040688452427133e+02,0.000000000000000000e+00
3.199718625987317466e+01,1.200040695935352915e+02,0.000000000000000000e+00
3.199718689755686185e+01,1.200040703418278980e+02,0.000000000000000000e+00
3.199718753524055259e+01,1.200040710901204903e+02,0.000000000000000000e+00
3.199718817292423267e+01,1.200040718384130969e+02,0.000000000000000000e+00
3.199718881060792341e+01,1.200040725867057319e+02,0.000000000000000000e+00
3.199718944829161060e+01,1.200040733349983526e+02,0.000000000000000000e+00
3.199719008597530134e+01,1.200040740832909876e+02,0.000000000000000000e+00
3.199719072365898143e+01,1.200040748315835941e+02,0.000000000000000000e+00
3.199719136134267217e+01,1.200040755798762291e+02,0.000000000000000000e+00
3.199719199902635935e+01,1.200040763281688925e+02,0.000000000000000000e+00
3.199719263671005010e+01,1.200040770764615274e+02,0.000000000000000000e+00
3.199719327439373018e+01,1.200040778247541908e+02,0.000000000000000000e+00
3.199719391207742092e+01,1.200040785730468542e+02,0.000000000000000000e+00
3.199719454976110811e+01,1.200040793213395176e+02,0.000000000000000000e+00
3.199719518744479174e+01,1.200040800696321810e+02,0.000000000000000000e+00
3.199719582512847893e+01,1.200040808179248444e+02,0.000000000000000000e+00
3.199719646281216967e+01,1.200040815662175362e+02,0.000000000000000000e+00
3.199719710049584975e+01,1.200040823145102138e+02,0.000000000000000000e+00
3.199719773817954049e+01,1.200040830628029056e+02,0.000000000000000000e+00
3.199719837586322413e+01,1.200040838110955974e+02,0.000000000000000000e+00
3.199719901354691132e+01,1.200040845593882750e+02,0.000000000000000000e+00
3.199719965123059850e+01,1.200040853076809952e+02,0.000000000000000000e+00
3.199720028891428214e+01,1.200040860559737013e+02,0.000000000000000000e+00
3.199720092659797288e+01,1.200040868042664215e+02,0.000000000000000000e+00
3.199720156428165296e+01,1.200040875525591275e+02,0.000000000000000000e+00
3.199720220196534370e+01,1.200040883008518762e+02,0.000000000000000000e+00
3.199720283964902379e+01,1.200040890491446106e+02,0.000000000000000000e+00
3.199720347733271453e+01,1.200040897974373166e+02,0.000000000000000000e+00
3.199720411501639461e+01,1.200040905457300653e+02,0.000000000000000000e+00
3.199720475270008535e+01,1.200040912940228282e+02,0.000000000000000000e+00
3.199720539038376543e+01,1.200040920423155626e+02,0.000000000000000000e+00
3.199720602806745617e+01,1.200040927906083255e+02,0.000000000000000000e+00
3.199720666575113981e+01,1.200040935389010883e+02,0.000000000000000000e+00
3.199720730343482700e+01,1.200040942871938512e+02,0.000000000000000000e+00
3.199720794111851063e+01,1.200040950354866141e+02,0.000000000000000000e+00
3.199720857880219782e+01,1.200040957837794053e+02,0.000000000000000000e+00
3.199720921648588146e+01,1.200040965320721682e+02,0.000000000000000000e+00
3.199720985416956864e+01,1.200040972803649595e+02,0.000000000000000000e+00
3.199721049185325228e+01,1.200040980286577792e+02,0.000000000000000000e+00
3.199721112953693947e+01,1.200040987769505705e+02,0.000000000000000000e+00
3.199721176722062310e+01,1.200040995252433618e+02,0.000000000000000000e+00
3.199721240490430674e+01,1.200041002735361673e+02,0.000000000000000000e+00
3.199721304258799393e+01,1.200041010218289870e+02,0.000000000000000000e+00
3.199721368027167756e+01,1.200041017701217925e+02,0.000000000000000000e+00
3.199721431795535764e+01,1.200041025184146406e+02,0.000000000000000000e+00
3.199721495563904838e+01,1.200041032667074603e+02,0.000000000000000000e+00
3.199721559332273202e+01,1.200041040150002942e+02,0.000000000000000000e+00
3.199721623100641210e+01,1.200041047632931281e+02,0.000000000000000000e+00
3.199721686869010284e+01,1.200041055115859763e+02,0.000000000000000000e+00
3.199721750637378292e+01,1.200041062598788102e+02,0.000000000000000000e+00
3.199721814405746656e+01,1.200041070081716867e+02,0.000000000000000000e+00
3.199721878174115375e+01,1.200041077564645491e+02,0.000000000000000000e+00
3.199721941942483738e+01,1.200041085047574114e+02,0.000000000000000000e+00
3.199722005710852102e+01,1.200041092530502738e+02,0.000000000000000000e+00
3.199722069479220110e+01,1.200041100013431503e+02,0.000000000000000000e+00
3.199722133247589184e+01,1.200041107496360411e+02,0.000000000000000000e+00
3.199722197015957192e+01,1.200041114979289318e+02,0.000000000000000000e+00
3.199722260784325556e+01,1.200041122462217942e+02,0.000000000000000000e+00
3.199722324552693919e+01,1.200041129945147134e+02,0.000000000000000000e+00
3.199722388321062638e+01,1.200041137428076041e+02,0.000000000000000000e+00
3.199722452089431002e+01,1.200041144911005091e+02,0.000000000000000000e+00
3.199722515857799365e+01,1.200041152393934141e+02,0.000000000000000000e+00
3.199722579626167374e+01,1.200041159876863190e+02,0.000000000000000000e+00
3.199722643394535737e+01,1.200041167359792667e+02,0.000000000000000000e+00
3.199722707162904101e+01,1.200041174842721858e+02,0.000000000000000000e+00
3.199722770931272819e+01,1.200041182325651192e+02,0.000000000000000000e+00
3.199722834699641183e+01,1.200041189808580668e+02,0.000000000000000000e+00
3.199722898468009191e+01,1.200041197291510144e+02,0.000000000000000000e+00
3.199722962236377555e+01,1.200041204774439478e+02,0.000000000000000000e+00
3.199723026004745918e+01,1.200041212257368954e+02,0.000000000000000000e+00
3.199723089773113927e+01,1.200041219740298573e+02,0.000000000000000000e+00
3.199723153541482290e+01,1.200041227223228333e+02,0.000000000000000000e+00
3.199723217309850654e+01,1.200041234706157951e+02,0.000000000000000000e+00
3.199723281078218662e+01,1.200041242189087569e+02,0.000000000000000000e+00
3.199723344846587025e+01,1.200041249672017329e+02,0.000000000000000000e+00
3.199723408614955389e+01,1.200041257154947232e+02,0.000000000000000000e+00
3.199723472383324108e+01,1.200041264637877134e+02,0.000000000000000000e+00
3.199723536151692471e+01,1.200041272120807037e+02,0.000000000000000000e+00
3.199723599920060479e+01,1.200041279603737081e+02,0.000000000000000000e+00
3.199723663688428843e+01,1.200041287086667268e+02,0.000000000000000000e+00
3.199723727456797207e+01,1.200041294569597170e+02,0.000000000000000000e+00
3.199723791225165215e+01,1.200041302052527357e+02,0.000000000000000000e+00
3.199723854993533578e+01,1.200041309535457543e+02,0.000000000000000000e+00
3.199723918761901231e+01,1.200041317018387872e+02,0.000000000000000000e+00
3.199723982530269240e+01,1.200041324501318059e+02,0.000000000000000000e+00
3.199724046298637603e+01,1.200041331984248529e+02,0.000000000000000000e+00
3.199724110067005967e+01,1.200041339467179000e+02,0.000000000000000000e+00
3.199724173835373975e+01,1.200041346950109471e+02,0.000000000000000000e+00
3.199724237603742338e+01,1.200041354433039800e+02,0.000000000000000000e+00
3.199724301372110702e+01,1.200041361915970555e+02,0.000000000000000000e+00
3.199724365146855831e+01,1.200041369399649369e+02,0.000000000000000000e+00
3.199724428933716425e+01,1.200041376884750122e+02,0.000000000000000000e+00
3.199724492737858839e+01,1.200041384371878621e+02,0.000000000000000000e+00
3.199724556563930733e+01,1.200041391861580848e+02,0.000000000000000000e+00
3.199724620416116849e+01,1.200041399354347078e+02,0.000000000000000000e+00
3.199724684298182353e+01,1.200041406850619836e+02,0.000000000000000000e+00
3.199724748213515468e+01,1.200041414350796600e+02,0.000000000000000000e+00
3.199724812165167265e+01,1.200041421855235200e+02,0.000000000000000000e+00
3.199724876155881503e+01,1.200041429364257368e+02,0.000000000000000000e+00
3.199724940188130162e+01,1.200041436878153718e+02,0.000000000000000000e+00
3.199725004264135819e+01,1.200041444397184733e+02,0.000000000000000000e+00
3.199725068385899363e+01,1.200041451921585178e+02,0.000000000000000000e+00
3.199725132555222373e+01,1.200041459451566794e+02,0.000000000000000000e+00
3.199725196773725955e+01,1.200041466987319296e+02,0.000000000000000000e+00
3.199725261042868141e+01,1.200041474529014494e+02,0.000000000000000000e+00
3.199725325363962725e+01,1.200041482076805863e+02,0.000000000000000000e+00
3.199725389738190273e+01,1.200041489630832103e+02,0.000000000000000000e+00
3.199725454166615535e+01,1.200041497191218411e+02,0.000000000000000000e+00
3.199725518650194189e+01,1.200041504758076627e+02,0.000000000000000000e+00
3.199725583189789191e+01,1.200041512331508358e+02,0.000000000000000000e+00
3.199725647786175386e+01,1.200041519911604269e+02,0.000000000000000000e+00
3.199725712440049463e+01,1.200041527498445930e+02,0.000000000000000000e+00
3.199725777152040607e+01,1.200041535092107807e+02,0.000000000000000000e+00
3.199725841922712988e+01,1.200041542692655412e+02,0.000000000000000000e+00
3.199725906752576066e+01,1.200041550300148998e+02,0.000000000000000000e+00
3.199725971642087785e+01,1.200041557914642283e+02,0.000000000000000000e+00
3.199726036591659550e+01,1.200041565536183015e+02,0.000000000000000000e+00
3.199726101601662265e+01,1.200041573164815389e+02,0.000000000000000000e+00
3.199726166672429528e+01,1.200041580800578060e+02,0.000000000000000000e+00
3.199726231804261900e+01,1.200041588443506697e+02,0.000000000000000000e+00
3.199726296997430453e+01,1.200041596093632847e+02,0.000000000000000000e+00
3.199726362252177481e+01,1.200041603750984933e+02,0.000000000000000000e+00
3.199726427568721832e+01,1.200041611415588818e+02,0.000000000000000000e+00
3.199726492947261391e+01,1.200041619087467666e+02,0.000000000000000000e+00
3.199726558387972730e+01,1.200041626766642082e+02,0.000000000000000000e+00
3.199726623891016075e+01,1.200041634453130825e+02,0.000000000000000000e+00
3.199726689456534601e+01,1.200041642146950949e+02,0.000000000000000000e+00
3.199726755084658336e+01,1.200041649848117515e+02,0.000000000000000000e+00
3.199726820775502745e+01,1.200041657556644168e+02,0.000000000000000000e+00
3.199726886529173342e+01,1.200041665272543128e+02,0.000000000000000000e+00
3.199726952345763209e+01,1.200041672995825621e+02,0.000000000000000000e+00
3.199727018225358322e+01,1.200041680726501312e+02,0.000000000000000000e+00
3.199727084168035063e+01,1.200041688464579721e+02,0.000000000000000000e+00
3.199727150173861290e+01,1.200041696210068238e+02,0.000000000000000000e+00
3.199727216242899530e+01,1.200041703962974537e+02,0.000000000000000000e+00
3.199727282375205561e+01,1.200041711723305156e+02,0.000000000000000000e+00
3.199727348570828767e+01,1.200041719491065635e+02,0.000000000000000000e+00
3.199727414829814265e+01,1.200041727266261660e+02,0.000000000000000000e+00
3.199727481152203623e+01,1.200041735048897777e+02,0.000000000000000000e+00
3.199727547538032368e+01,1.200041742838978394e+02,0.000000000000000000e+00
3.199727613987333896e+01,1.200041750636507203e+02,0.000000000000000000e+00
3.199727680500137339e+01,1.200041758441487900e+02,0.000000000000000000e+00
3.199727747076469697e+01,1.200041766253923328e+02,0.000000000000000000e+00
3.199727813716354774e+01,1.200041774073816470e+02,0.000000000000000000e+00
3.199727880419813886e+01,1.200041781901169600e+02,0.000000000000000000e+00
3.199727947186866928e+01,1.200041789735985702e+02,0.000000000000000000e+00
3.199728014017530953e+01,1.200041797578265914e+02,0.000000000000000000e+00
3.199728080911822303e+01,1.200041805428012793e+02,0.000000000000000000e+00
3.199728147869754480e+01,1.200041813285227619e+02,0.000000000000000000e+00
3.199728214891340272e+01,1.200041821149912096e+02,0.000000000000000000e+00
3.199728281976591404e+01,1.200041829022067361e+02,0.000000000000000000e+00
3.199728349125517823e+01,1.200041836901694694e+02,0.000000000000000000e+00
3.199728416338128767e+01,1.200041844788795231e+02,0.000000000000000000e+00
3.199728483614433827e+01,1.200041852683369825e+02,0.000000000000000000e+00
3.199728550954439044e+01,1.200041860585419755e+02,0.000000000000000000e+00
3.199728618358152232e+01,1.200041868494945305e+02,0.000000000000000000e+00
3.199728685825578722e+01,1.200041876411947612e+02,0.000000000000000000e+00
3.199728753356723843e+01,1.200041884336426961e+02,0.000000000000000000e+00
3.199728820951593278e+01,1.200041892268384203e+02,0.000000000000000000e+00
3.199728888610190580e+01,1.200041900207819623e+02,0.000000000000000000e+00
3.199728956332520724e+01,1.200041908154733790e+02,0.000000000000000000e+00
3.199729024118587262e+01,1.200041916109127271e+02,0.000000000000000000e+00
3.199729091968392325e+01,1.200041924071000352e+02,0.000000000000000000e+00
3.199729159881939822e+01,1.200041932040353316e+02,0.000000000000000000e+00
3.199729227859232239e+01,1.200041940017186590e+02,0.000000000000000000e+00
3.199729295900271708e+01,1.200041948001500174e+02,0.000000000000000000e+00
3.199729364005060361e+01,1.200041955993294351e+02,0.000000000000000000e+00
3.199729432173599974e+01,1.200041963992569833e+02,0.000000000000000000e+00
3.199729500405893390e+01,1.200041971999326336e+02,0.000000000000000000e+00
3.199729568701940252e+01,1.200041980013564427e+02,0.000000000000000000e+00
3.199729637061743048e+01,1.200041988035283822e+02,0.000000000000000000e+00
3.199729705485302844e+01,1.200041996064485090e+02,0.000000000000000000e+00
3.199729773972621416e+01,1.200042004101167805e+02,0.000000000000000000e+00
3.199729842523699119e+01,1.200042012145332535e+02,0.000000000000000000e+00
3.199729911138536664e+01,1.200042020196979564e+02,0.000000000000000000e+00
3.199729979817135117e+01,1.200042028256108750e+02,0.000000000000000000e+00
3.199730048559495188e+01,1.200042036322719810e+02,0.000000000000000000e+00
3.199730117365617588e+01,1.200042044396813310e+02,0.000000000000000000e+00
3.199730186235503382e+01,1.200042052478389252e+02,0.000000000000000000e+00
3.199730255169152215e+01,1.200042060567447351e+02,0.000000000000000000e+00
3.199730324166565509e+01,1.200042068663988317e+02,0.000000000000000000e+00
3.199730393227742908e+01,1.200042076768011583e+02,0.000000000000000000e+00
3.199730462352685123e+01,1.200042084879517574e+02,0.000000000000000000e+00
3.199730531541392864e+01,1.200042092998506007e+02,0.000000000000000000e+00
3.199730600793865420e+01,1.200042101124977165e+02,0.000000000000000000e+00
3.199730670110104569e+01,1.200042109258931049e+02,0.000000000000000000e+00
3.199730739490109244e+01,1.200042117400367516e+02,0.000000000000000000e+00
3.199730808933880155e+01,1.200042125549286851e+02,0.000000000000000000e+00
3.199730878441418369e+01,1.200042133705689054e+02,0.000000000000000000e+00
3.199730948012721754e+01,1.200042141869573982e+02,0.000000000000000000e+00
3.199731017647793152e+01,1.200042150040941777e+02,0.000000000000000000e+00
3.199731087346631142e+01,1.200042158219792299e+02,0.000000000000000000e+00
3.199731157109236079e+01,1.200042166406125546e+02,0.000000000000000000e+00
3.199731226935609030e+01,1.200042174599942086e+02,0.000000000000000000e+00
3.199731296825748572e+01,1.200042182801241211e+02,0.000000000000000000e+00
3.199731366779655772e+01,1.200042191010023345e+02,0.000000000000000000e+00
3.199731436797330275e+01,1.200042199226288204e+02,0.000000000000000000e+00
3.199731506878772791e+01,1.200042207450036216e+02,0.000000000000000000e+00
3.199731577023983320e+01,1.200042215681266953e+02,0.000000000000000000e+00
3.199731647232960796e+01,1.200042223919980700e+02,0.000000000000000000e+00
3.199731717505706285e+01,1.200042232166177314e+02,0.000000000000000000e+00
3.199731787842220143e+01,1.200042240419856938e+02,0.000000000000000000e+00
3.199731858242501659e+01,1.200042248681019430e+02,0.000000000000000000e+00
3.199731928706550832e+01,1.200042256949664932e+02,0.000000000000000000e+00
3.199731999234368729e+01,1.200042265225793443e+02,0.000000000000000000e+00
3.199732069825954284e+01,1.200042273509405106e+02,0.000000000000000000e+00
3.199732140481307852e+01,1.200042281800499495e+02,0.000000000000000000e+00
3.199732211200429077e+01,1.200042290099076752e+02,0.000000000000000000e+00
3.199732281983319382e+01,1.200042298405137018e+02,0.000000000000000000e+00
3.199732352829976989e+01,1.200042306718680578e+02,0.000000000000000000e+00
3.199732423740403675e+01,1.200042315039706722e+02,0.000000000000000000e+00
3.199732494714597664e+01,1.200042323368216159e+02,0.000000000000000000e+00
3.199732565752560731e+01,1.200042331704208181e+02,0.000000000000000000e+00
3.199732636854291101e+01,1.200042340047683496e+02,0.000000000000000000e+00
3.199732708019789840e+01,1.200042348398641820e+02,0.000000000000000000e+00
3.199732779249057657e+01,1.200042356757083013e+02,0.000000000000000000e+00
3.199732850542092777e+01,1.200042365123007500e+02,0.000000000000000000e+00
3.199732921898896976e+01,1.200042373496414569e+02,0.000000000000000000e+00
3.199732993319469188e+01,1.200042381877304933e+02,0.000000000000000000e+00
3.199733064803809413e+01,1.200042390265677881e+02,0.000000000000000000e+00
3.199733136351918361e+01,1.200042398661534122e+02,0.000000000000000000e+00
3.199733207963794968e+01,1.200042407064873373e+02,0.000000000000000000e+00
3.199733279639440298e+01,1.200042415475695492e+02,0.000000000000000000e+00
3.199733351378854351e+01,1.200042423894000905e+02,0.000000000000000000e+00
3.199733423182035708e+01,1.200042432319788901e+02,0.000000000000000000e+00
3.199733495048986143e+01,1.200042440753060191e+02,0.000000000000000000e+00
3.199733566979704591e+01,1.200042449193814491e+02,0.000000000000000000e+00
3.199733638974191408e+01,1.200042457642051659e+02,0.000000000000000000e+00
3.199733711032446593e+01,1.200042466097771836e+02,0.000000000000000000e+00
3.199733783154470501e+01,1.200042474560974881e+02,0.000000000000000000e+00
3.199733855340262423e+01,1.200042483031661220e+02,0.000000000000000000e+00
3.199733927589822713e+01,1.200042491509830427e+02,0.000000000000000000e+00
3.199733999903151371e+01,1.200042499995482643e+02,0.000000000000000000e+00
3.199734072280248043e+01,1.200042508488617727e+02,0.000000000000000000e+00
3.199734144721113438e+01,1.200042516989235963e+02,0.000000000000000000e+00
3.199734217225746846e+01,1.200042525497337209e+02,0.000000000000000000e+00
3.199734289794148623e+01,1.200042534012921465e+02,0.000000000000000000e+00
3.199734362426318768e+01,1.200042542535988730e+02,0.000000000000000000e+00
3.199734435122257992e+01,1.200042551066538863e+02,0.000000000000000000e+00
3.199734507881964518e+01,1.200042559604572006e+02,0.000000000000000000e+00
3.199734580705440123e+01,1.200042568150088442e+02,0.000000000000000000e+00
3.199734653592683742e+01,1.200042576703087462e+02,0.000000000000000000e+00
3.199734726543695729e+01,1.200042585263569777e+02,0.000000000000000000e+00
3.199734799558476439e+01,1.200042593831534958e+02,0.000000000000000000e+00
3.199734872637024807e+01,1.200042602406983434e+02,0.000000000000000000e+00
3.199734945779341899e+01,1.200042610989914493e+02,0.000000000000000000e+00
3.199735018985427359e+01,1.200042619580328846e+02,0.000000000000000000e+00
3.199735092255281543e+01,1.200042628178226209e+02,0.000000000000000000e+00
